iotkey,tripid,tripstarttime,tripendtime,tripdistance,clat,clon,tripmaxacc,tripmaxacctime
11045_SO55973_222,a3a9fd0d-b55b-4b75-9469-86419355fc47,5/29/2011 17:08,5/29/2011 17:41,11.76700003,-33.95927852,151.1998212,9.899999619,5/29/2011 17:11
11066_SO66656_222,fc75f342-d398-4c7e-91eb-28c11b540da4,5/29/2011 6:09,5/29/2011 6:50,14.29400008,44.53733945,-122.9170883,9.899999619,5/29/2011 6:48
11029_SO57294_222,4c28a69a-fed3-41b0-8770-26221ee7b1eb,5/28/2011 14:44,5/28/2011 15:20,15.01900002,-36.75521904,144.2754375,9.899999619,5/28/2011 15:02
11013_SO74908_222,ddfdbaf0-4952-4e0f-96aa-66ee649fcd94,5/28/2011 0:01,5/28/2011 0:02,0.182,44.54169464,-122.9157835,9.899999619,5/28/2011 0:02
11051_SO74253_222,0f537077-630d-4b5f-8261-27a925d0b4b9,5/27/2011 20:27,5/27/2011 21:00,6.258000036,-26.80671478,153.1141145,10,5/27/2011 20:33
11013_SO74908_222,5704813c-e6ef-4643-bb67-41f9372479f9,5/27/2011 4:09,5/27/2011 4:11,0.532000009,44.53168666,-122.8897191,9.899999619,5/27/2011 4:10
11066_SO66656_222,4ee88a08-3cef-4641-bd2d-d744a1306e79,5/24/2011 15:31,5/24/2011 15:54,8.053000033,44.54604534,-122.9169567,10,5/24/2011 15:53
11029_SO57294_222,16065cf6-5dae-4c3c-bbcf-c17e94cbb100,5/24/2011 13:33,5/24/2011 13:58,7.028000006,-36.76053828,144.2724573,9.800000191,5/24/2011 13:50
11013_SO74908_222,eef52143-c762-4076-bc38-0845cc72224b,5/23/2011 21:07,5/23/2011 21:12,1.272999994,44.55614533,-122.8966891,9.899999619,5/23/2011 21:09
11013_SO74908_222,d78d642a-ca22-4d3b-8216-582b9ce46308,5/22/2011 22:52,5/22/2011 22:55,0.804999996,44.52729051,-122.9059007,9.600000381,5/22/2011 22:52
11045_SO55973_222,edb6425d-10e3-474c-be66-4f61664f5073,5/21/2011 15:09,5/21/2011 15:26,6.826000022,-33.95120375,151.2134094,9.899999619,5/21/2011 15:16
11013_SO74908_222,f704eb81-193c-4f84-9480-933353c1c7cb,5/21/2011 6:43,5/21/2011 6:43,0,44.55765915,-122.9230804,0,5/21/2011 6:43
11074_SO54893_222,4f7d452c-936b-4939-a6dd-8644c9d3b677,5/21/2011 6:26,5/21/2011 7:50,15.40900006,-31.94817469,115.9163884,10,5/21/2011 7:05
11066_SO66656_222,b648a7ab-b57d-4fc2-9d6f-78bf9f514d8f,5/17/2011 16:52,5/17/2011 17:31,10.92800004,44.52904215,-122.9121219,10,5/17/2011 16:56
11013_SO74908_222,c71ef422-cd6c-4d63-890a-a761f3f8756f,5/17/2011 16:33,5/17/2011 16:35,0.592000008,44.53896356,-122.9054918,9.199999809,5/17/2011 16:35
11051_SO74253_222,e19b8c56-eb9b-4f81-8165-4fa553b30585,5/16/2011 16:30,5/16/2011 16:47,5.274000006,-26.7912084,153.1226379,9.899999619,5/16/2011 16:45
11013_SO74908_222,21f43407-4e85-4d08-91b9-bd733343cb6a,5/16/2011 5:40,5/16/2011 5:41,0.488,44.53787136,-122.8993365,9.300000191,5/16/2011 5:40
11029_SO57294_222,c945652f-1430-49d8-ac27-faa2219d42a6,5/14/2011 14:43,5/14/2011 15:07,7.350000046,-36.75306605,144.2782886,10,5/14/2011 14:46
11045_SO55973_222,b08f1899-812e-41b3-8183-50920fcdfa05,5/12/2011 11:21,5/12/2011 12:25,11.69400001,-33.97774198,151.2300627,9.899999619,5/12/2011 12:03
11013_SO74908_222,8b5b2f40-461a-4f44-b159-022f66310cd7,5/11/2011 23:58,5/12/2011 0:02,0.638999999,44.54528389,-122.90714,8.800000191,5/12/2011 0:01
11029_SO57294_222,de4f556a-7a71-4691-9457-4679666f4c2b,5/11/2011 11:00,5/11/2011 11:42,14.09900003,-36.7753587,144.2635343,9.899999619,5/11/2011 11:14
11074_SO54893_222,bdc29e5f-e128-47ef-a0d8-8e35bdda4df8,5/11/2011 2:18,5/11/2011 3:41,14.21900003,-31.93597003,115.9521558,10,5/11/2011 3:07
11051_SO74253_222,ca266517-fb40-4bc6-89cb-226d13ddf563,5/9/2011 4:10,5/9/2011 4:17,2.657000018,-26.81160327,153.1245102,9.600000381,5/9/2011 4:12
11013_SO74908_222,a38ac1bd-da77-448d-b2bb-45c9bb4ed062,5/8/2011 20:16,5/8/2011 20:17,0.185000001,44.56141408,-122.890878,8.600000381,5/8/2011 20:17
11013_SO74908_222,c22c0fb0-6e8c-4d72-a2d7-078315706efa,5/7/2011 13:31,5/7/2011 13:31,0,44.54854965,-122.9096909,0,5/7/2011 13:31
11051_SO74253_222,ba15cc02-2842-41fb-a42b-4fd132677a8a,5/6/2011 4:07,5/6/2011 4:19,3.936999992,-26.80323063,153.1343438,9.699999809,5/6/2011 4:10
11013_SO74908_222,d8c4bbcb-1fbb-4893-9408-18e65e6227b7,5/6/2011 1:47,5/6/2011 1:48,0.155999999,44.53720245,-122.8998535,5.300000191,5/6/2011 1:48
11074_SO54893_222,a164c223-943b-4e5a-aa19-e3c570dc1a3e,5/5/2011 14:47,5/5/2011 15:38,16.53000002,-31.94014819,115.9424536,10,5/5/2011 15:16
11045_SO55973_222,6c1dcea8-3357-4a74-a08c-9a50981c084e,5/4/2011 11:50,5/4/2011 12:06,6.203999989,-33.97030779,151.2317579,9.899999619,5/4/2011 12:06
11029_SO57294_222,229221a2-d99c-490b-9498-c3c8b02b461c,5/3/2011 7:06,5/3/2011 7:50,11.70000005,-36.75566565,144.2934577,9.899999619,5/3/2011 7:31
11013_SO74908_222,058d6344-ae8c-40e8-ba35-d0aa7e38877c,5/3/2011 1:17,5/3/2011 1:26,1.947000014,44.54803919,-122.9084021,9.899999619,5/3/2011 1:17
11066_SO66656_222,0e546804-80c6-41e4-995d-7d9fbd0492e8,5/2/2011 16:15,5/2/2011 16:40,7.616000012,44.54952335,-122.9105362,10,5/2/2011 16:16
11013_SO74908_222,cd6c18cf-87ba-4859-81b1-21a160dfc2f6,5/1/2011 14:59,5/1/2011 15:10,1.985000016,44.54989497,-122.8959485,9.899999619,5/1/2011 15:05
11051_SO74253_222,b0132202-84d7-477b-a7b0-efb7a1002d49,4/30/2011 1:57,4/30/2011 2:10,3.794999991,-26.80930522,153.1424482,9.899999619,4/30/2011 2:02
11013_SO74908_222,f0c4e076-99a3-4043-82fb-6205ae8221d7,4/29/2011 16:12,4/29/2011 16:16,0.824999999,44.52836841,-122.8975498,8.899999619,4/29/2011 16:13
11029_SO57294_222,9036adbd-42fd-4e05-aa08-d9cc6e242436,4/29/2011 3:58,4/29/2011 4:53,12.84000005,-36.74614557,144.2802849,10,4/29/2011 4:42
11013_SO74908_222,35a0e60c-66f7-4aae-982f-9ad5e1802bb8,4/24/2011 22:24,4/24/2011 22:24,0,44.5585289,-122.9008789,0,4/24/2011 22:24
11051_SO74253_222,8c7157f6-4c5d-49ce-9160-3bd20c0bf6e3,4/24/2011 18:35,4/24/2011 19:25,3.037000009,-26.78724377,153.1359791,10,4/24/2011 19:01
11074_SO54893_222,c31299b5-6450-4ac8-9490-6119f69db714,4/24/2011 7:45,4/24/2011 8:55,20.65000011,-31.94626872,115.9337713,10,4/24/2011 8:03
11045_SO55973_222,3b2a1974-c6d5-4579-ad9c-6ac1a60ad54d,4/23/2011 11:32,4/23/2011 12:13,9.081000023,-33.97981372,151.2113611,10,4/23/2011 11:59
11013_SO74908_222,8f6d6fbb-7b93-4a33-88bc-2f035dc4c403,4/23/2011 8:09,4/23/2011 8:09,0,44.53192139,-122.8862915,0,4/23/2011 8:09
11066_SO66656_222,eb23d071-d423-4cc0-881e-39b7b82cb5ee,4/22/2011 13:07,4/22/2011 13:24,6.780000046,44.53653833,-122.9121692,9.899999619,4/22/2011 13:22
11013_SO74908_222,cbd3b14d-1064-46b3-b9f2-d59b39951994,4/22/2011 7:32,4/22/2011 7:32,0,44.54547882,-122.9146729,0,4/22/2011 7:32
11013_SO74908_222,4b766fcc-1c8a-4398-8365-76365293ddef,4/19/2011 22:37,4/19/2011 22:37,0,44.52096939,-122.8787994,0,4/19/2011 22:37
11066_SO66656_222,efe635ef-91af-43a4-ae06-362c4efded85,4/18/2011 7:01,4/18/2011 7:37,9.241000028,44.53783576,-122.9376804,9.899999619,4/18/2011 7:05
11013_SO74908_222,bc214dfd-a284-465e-8540-4c12843ac2b3,4/18/2011 4:35,4/18/2011 4:51,3.74600002,44.54703284,-122.888342,9.899999619,4/18/2011 4:36
11029_SO57294_222,a72f1242-f100-4909-9ca6-748d1219aeb9,4/16/2011 23:02,4/16/2011 23:26,8.008999992,-36.74208562,144.268946,9.899999619,4/16/2011 23:18
11051_SO74253_222,81da6c12-1d08-48ef-9ed4-0ed1c27ec67f,4/16/2011 10:51,4/16/2011 10:59,2.863000018,-26.80100291,153.1222232,10,4/16/2011 10:55
11045_SO55973_222,222b2365-a75e-41e1-8449-b4c921064793,4/13/2011 9:55,4/13/2011 10:43,13.90400004,-33.96519356,151.2250614,10,4/13/2011 10:13
11051_SO74253_222,d670b18e-4cfa-40e5-9c22-82b714d947f4,4/11/2011 14:01,4/11/2011 14:04,1.305000003,-26.79150783,153.1298837,9.100000381,4/11/2011 14:03
11066_SO66656_222,f8a2bc8c-a602-4288-b243-ff768f0f9d0c,4/11/2011 13:58,4/11/2011 14:27,10.03000003,44.52442648,-122.9257271,10,4/11/2011 14:24
11074_SO54893_222,a66b4f7f-dadf-48a7-826f-fc67e9fed16d,4/10/2011 8:08,4/10/2011 15:22,14.45100017,-31.95117377,115.9184598,10,4/10/2011 14:03
11013_SO74908_222,93c690e2-5b27-4247-8ef5-f19fb69a5c38,4/9/2011 12:17,4/9/2011 12:17,0.089000002,44.55023702,-122.9004186,6.900000095,4/9/2011 12:17
11029_SO57294_222,873547ea-3782-436e-86f5-0de2c73b9d1d,4/8/2011 17:20,4/8/2011 17:41,6.870000014,-36.74473771,144.2684058,9.899999619,4/8/2011 17:35
11051_SO74253_222,421e0602-84d3-4d53-9799-67c1be947d5c,4/7/2011 12:49,4/7/2011 13:12,6.418999996,-26.81098182,153.1245225,10,4/7/2011 13:11
11013_SO74908_222,11db3fe2-210a-487b-b369-0f449c055eb0,4/7/2011 10:52,4/7/2011 10:52,0,44.53845978,-122.8944321,0,4/7/2011 10:52
11013_SO74908_222,a1622914-bb17-4765-84a9-77b9b4d902dd,4/6/2011 8:12,4/6/2011 8:12,0,44.52960968,-122.8933716,0,4/6/2011 8:12
11013_SO74908_222,c2e0aba3-a124-4fa0-8e59-38bb1ac6e26f,4/5/2011 7:52,4/5/2011 8:00,1.939000007,44.55566082,-122.9002853,9.899999619,4/5/2011 7:53
11013_SO74908_222,021bfe1a-efc5-4c79-85e9-1a3cb520d14d,4/4/2011 6:40,4/4/2011 6:41,0.348999999,44.55871243,-122.8884362,9.5,4/4/2011 6:40
11029_SO57294_222,c1736fb0-ec95-4f6b-ab54-8e749d794767,4/4/2011 5:36,4/4/2011 6:20,15.61400004,-36.73566925,144.2750194,9.899999619,4/4/2011 5:49
11013_SO74908_222,7f43a8ec-0d6e-4547-b5a6-a13ec1d5b492,4/3/2011 13:56,4/3/2011 13:56,0,44.55138016,-122.892067,0,4/3/2011 13:56
11074_SO54893_222,d2fca7b4-6320-4bd7-9386-7c952d86ffee,4/3/2011 12:09,4/3/2011 12:48,12.16900005,-31.96534241,115.9470428,10,4/3/2011 12:38
11066_SO66656_222,a91831c9-98ef-4943-ba6f-2f4d0d564951,4/3/2011 6:08,4/3/2011 6:34,8.276000015,44.52642421,-122.9231424,9.899999619,4/3/2011 6:30
11045_SO55973_222,a9d6ccde-0abc-484e-8616-2ec7ab590045,4/3/2011 2:47,4/3/2011 3:37,14.22400002,-33.96809542,151.2329577,9.899999619,4/3/2011 3:08
11013_SO74908_222,da53ff5b-10cb-461f-bc5b-eaabf3cd2efe,4/1/2011 22:45,4/1/2011 22:45,0,44.5451088,-122.8946762,0,4/1/2011 22:45
11051_SO74253_222,68c9d0b6-2e9f-4378-a4cb-28fb9ec3329c,3/31/2011 12:34,3/31/2011 12:38,1.231000002,-26.82647387,153.1179835,9.5,3/31/2011 12:37
11013_SO74908_222,3239d626-f5c1-46e4-8807-9b328740dced,3/29/2011 13:31,3/29/2011 13:31,0,44.5349884,-122.8962479,0,3/29/2011 13:31
11013_SO74908_222,2f17b7ef-a002-4cb9-8112-49f15f5a0b95,3/28/2011 19:36,3/28/2011 19:36,0,44.54415131,-122.905983,0,3/28/2011 19:36
11045_SO55973_222,3fbb095e-0259-42af-879d-ba06f394a42b,3/28/2011 18:37,3/28/2011 18:55,5.379000019,-33.96588974,151.2143015,10,3/28/2011 18:45
11066_SO66656_222,efd160b5-e908-4c2b-a4b9-8ffaa0f94ec5,3/24/2011 9:30,3/24/2011 10:29,11.44000006,44.54180671,-122.9213639,10,3/24/2011 9:41
11074_SO54893_222,f4fcd780-2c28-4e89-98c8-c8886c8bc1ef,3/23/2011 16:34,3/23/2011 17:22,13.40400005,-31.9464907,115.9435664,9.899999619,3/23/2011 16:46
11051_SO74253_222,b9992b9e-5c65-4a65-b2be-d6d5b9178e82,3/22/2011 21:25,3/22/2011 21:56,4.178000016,-26.80400833,153.1453639,10,3/22/2011 21:43
11013_SO74908_222,a8abf4bd-73e5-4867-9c59-1bb31787481f,3/22/2011 6:03,3/22/2011 6:05,0.448000006,44.53480097,-122.8992213,8.100000381,3/22/2011 6:03
11013_SO74908_222,c225927f-d748-4466-925e-1928304d3198,3/20/2011 12:06,3/20/2011 12:07,0.268000007,44.5500412,-122.9020786,8.899999619,3/20/2011 12:06
11029_SO57294_222,0802900b-8dad-4091-8f50-9138f812d8da,3/20/2011 0:50,3/20/2011 1:32,10.62000003,-36.74870967,144.2678754,9.899999619,3/20/2011 0:57
11013_SO74908_222,22b0dba1-57ce-4ff5-a49d-d97a4c73fda6,3/19/2011 5:12,3/19/2011 5:13,0.131000001,44.54557737,-122.8953832,7.5,3/19/2011 5:13
11013_SO74908_222,f3187dba-6a57-4db2-abd0-b70d113145c0,3/16/2011 18:54,3/16/2011 18:54,0.043000001,44.54804611,-122.888031,1.899999976,3/16/2011 18:54
11074_SO54893_222,49a59197-26b4-4719-a105-fc8887b40073,3/16/2011 6:38,3/16/2011 7:57,13.28600004,-31.95917976,115.9339147,10,3/16/2011 7:19
11045_SO55973_222,de38bf9a-38bd-46b0-b0c6-7542e7527795,3/15/2011 14:54,3/15/2011 15:27,6.517000034,-33.98224976,151.2075785,9.899999619,3/15/2011 14:56
11066_SO66656_222,4ab14373-9576-4893-8759-fd1ebbef40ef,3/15/2011 12:03,3/15/2011 12:07,1.430000007,44.54105157,-122.9185228,9.899999619,3/15/2011 12:05
11051_SO74253_222,58c0fa85-a88f-4220-8fad-418815fc1cb9,3/15/2011 8:36,3/15/2011 9:08,2.594000025,-26.81385277,153.1334848,10,3/15/2011 9:00
11013_SO74908_222,239bffd0-bcbe-49bc-9164-e1beda1953a5,3/12/2011 5:53,3/12/2011 5:53,0,44.55495071,-122.8933334,0,3/12/2011 5:53
11029_SO57294_222,296575a5-8838-4b93-b8ba-bd2d9e8c3acf,3/10/2011 14:02,3/10/2011 14:23,5.182000003,-36.75940849,144.2567254,9.800000191,3/10/2011 14:12
11013_SO74908_222,a362f43f-ae90-432a-81dc-cf7c7f96cb54,3/8/2011 16:52,3/8/2011 16:58,1.538000003,44.5403968,-122.9047943,10,3/8/2011 16:52
11045_SO55973_222,0e0e6085-49e0-426a-9948-74b58f68dcee,3/8/2011 14:25,3/8/2011 14:56,11.77900007,-33.9534163,151.2342421,10,3/8/2011 14:35
11051_SO74253_222,19656f62-f527-4ea2-ae67-4866b0ddfa84,3/7/2011 12:18,3/7/2011 12:44,4.690000007,-26.81602858,153.1266393,10,3/7/2011 12:22
11074_SO54893_222,23551118-befd-45dd-b018-f79e133cce7a,3/6/2011 15:31,3/6/2011 16:51,10.88800007,-31.96353074,115.9495496,10,3/6/2011 15:57
11013_SO74908_222,10f86c07-1d4d-4699-9758-f4a587b09525,3/4/2011 7:28,3/4/2011 7:28,0,44.54454041,-122.8970871,0,3/4/2011 7:28
11045_SO55973_222,859fd56f-9b32-433c-9027-72969f228208,3/3/2011 23:18,3/3/2011 23:44,10.73700002,-33.98630992,151.2159338,9.899999619,3/3/2011 23:41
11051_SO74253_222,c0047b61-ea12-44d6-9b32-ef369f16ccd6,3/2/2011 3:56,3/2/2011 4:10,5.584000032,-26.80897422,153.143191,9.899999619,3/2/2011 4:06
11066_SO66656_222,2d8d5cf8-0cc7-4503-ab6f-fe04be01da4e,3/2/2011 2:15,3/2/2011 2:41,9.355999999,44.53239967,-122.8959622,10,3/2/2011 2:37
11013_SO74908_222,a872263e-c147-44f3-943d-7d712e2377ec,2/28/2011 20:49,2/28/2011 20:49,0.118000003,44.53746796,-122.8918549,9.600000381,2/28/2011 20:49
11013_SO74908_222,6d3efd88-4f91-409d-9a66-f2393db8e385,2/27/2011 17:05,2/27/2011 17:05,0,44.53009033,-122.9046707,0,2/27/2011 17:05
11074_SO54893_222,8723d022-c131-465d-a4b4-44e6f29adcb5,2/26/2011 5:29,2/26/2011 6:37,10.92000001,-31.9432092,115.9589691,10,2/26/2011 6:15
11013_SO74908_222,42a49a61-4fed-48dd-90d9-c24fe5d6fd74,2/26/2011 3:24,2/26/2011 3:29,0.889000004,44.54094854,-122.9120812,8.800000191,2/26/2011 3:24
11013_SO74908_222,4045aa22-5e7e-41a9-a4c9-037fe9764df2,2/25/2011 22:07,2/25/2011 22:10,0.693000007,44.53076709,-122.8975074,9.800000191,2/25/2011 22:07
11066_SO66656_222,38847f40-a14f-48f0-8366-0580b6319034,2/25/2011 12:00,2/25/2011 12:39,12.51100003,44.53738247,-122.9089133,10,2/25/2011 12:17
11029_SO57294_222,db747b35-fc9c-418e-89ab-e3c1dee75018,2/24/2011 2:42,2/24/2011 2:56,3.085000005,-36.76832379,144.2828394,9.899999619,2/24/2011 2:46
11045_SO55973_222,4da3b8f8-62f6-448b-87c8-47998c31bb1f,2/22/2011 4:21,2/22/2011 4:41,8.227000019,-33.98834827,151.2267635,10,2/22/2011 4:41
11051_SO74253_222,757c6bb9-2de9-4981-9069-feeb34c5a49b,2/21/2011 22:14,2/21/2011 22:32,4.097999996,-26.80986075,153.1156461,9.899999619,2/21/2011 22:17
11013_SO74908_222,9fef324f-9ebc-4c87-b36f-2e136b68e2d9,2/19/2011 17:04,2/19/2011 17:04,0,44.53017044,-122.8964005,0,2/19/2011 17:04
11013_SO74908_222,3753c217-be6a-4cad-9795-1d0d82d1f2dd,2/17/2011 22:42,2/17/2011 22:42,0,44.5442009,-122.8803101,0,2/17/2011 22:42
11045_SO55973_222,7e3a69f6-718f-4a38-b75d-49520a7f4e9c,2/17/2011 20:10,2/17/2011 20:30,6.194999987,-33.96343015,151.2296364,9.899999619,2/17/2011 20:26
11074_SO54893_222,51dbf48b-9513-43ee-9821-aaacddc21d66,2/17/2011 8:02,2/17/2011 9:36,10.55500003,-31.95409628,115.9456967,10,2/17/2011 9:17
11013_SO74908_222,537255ce-89fa-4bb6-8ab2-3a537c56ff30,2/16/2011 6:17,2/16/2011 6:17,0,44.5346489,-122.8960724,0,2/16/2011 6:17
11066_SO66656_222,e2536fda-40a3-4740-9275-6f59a60f59b1,2/15/2011 3:27,2/15/2011 3:56,10.14700004,44.54401889,-122.8925993,10,2/15/2011 3:28
11013_SO74908_222,60409894-7567-466e-a02c-8b32d13ece97,2/14/2011 9:33,2/14/2011 9:36,0.641000004,44.53574853,-122.8988471,9.100000381,2/14/2011 9:33
11051_SO74253_222,3cdb7eab-df34-4221-8ca3-9320bd2eb3bd,2/14/2011 0:24,2/14/2011 0:45,6.595000033,-26.80987797,153.1182552,9.899999619,2/14/2011 0:38
11013_SO74908_222,f32d5451-9eb8-448b-827f-761dcaf0a855,2/13/2011 22:10,2/13/2011 22:13,0.578000007,44.54035086,-122.891145,9.5,2/13/2011 22:11
11045_SO55973_222,a825426a-b6b8-47c2-bfc3-33250b7304cd,2/11/2011 21:15,2/11/2011 21:53,8.270000031,-33.96769055,151.2244324,9.899999619,2/11/2011 21:47
11013_SO74908_222,6315ac83-2482-4b80-98f1-9b4fc9532dc0,2/10/2011 21:57,2/10/2011 22:03,1.435000002,44.53575636,-122.8986958,9.699999809,2/10/2011 21:58
11051_SO74253_222,87ff41b1-a989-485b-9331-6af13160fa29,2/10/2011 7:06,2/10/2011 7:21,3.046000009,-26.79512063,153.122398,10,2/10/2011 7:17
11013_SO74908_222,d9a908ad-6cf7-491c-ba11-4a2a2f86a375,2/9/2011 16:39,2/9/2011 16:44,0.955000008,44.54652274,-122.8880987,9.899999619,2/9/2011 16:40
11029_SO57294_222,38d581c4-b757-42c1-8d6d-dc7b467116b6,2/9/2011 14:12,2/9/2011 14:55,8.769000009,-36.75034238,144.2999533,10,2/9/2011 14:33
11074_SO54893_222,8dd7a6b1-c5f6-47aa-8191-805d5cbf487e,2/8/2011 9:24,2/8/2011 11:36,14.90700005,-31.94608461,115.9478371,10,2/8/2011 11:13
11013_SO74908_222,f8259936-0a92-4d9e-9129-b55614444267,2/7/2011 19:37,2/7/2011 19:37,0,44.52175903,-122.8909073,0,2/7/2011 19:37
11066_SO66656_222,e63a8981-78ba-4186-8a84-7ab42508e8e5,2/7/2011 18:45,2/7/2011 19:22,11.48700001,44.5272544,-122.9135766,10,2/7/2011 19:07
11086_SO73610_222,9a24a2c0-30bd-4186-81b3-607e1f0366f4,2/5/2011 23:48,2/5/2011 23:48,0.091000002,34.02364095,-118.5011775,8.100000381,2/5/2011 23:48
11051_SO74253_222,5df44481-415b-4feb-b148-1678d925656e,2/4/2011 4:30,2/4/2011 4:51,4.756000013,-26.80555555,153.130438,10,2/4/2011 4:48
11013_SO74908_222,42890251-a054-477b-a676-4793ec49e5cf,2/3/2011 1:14,2/3/2011 1:15,0.324999999,44.53116846,-122.896018,7.699999809,2/3/2011 1:14
11045_SO55973_222,3ac3708e-8c50-4dba-929a-f8aaabce77ca,2/1/2011 23:39,2/2/2011 0:05,9.834000023,-33.94360969,151.2374414,9.899999619,2/1/2011 23:45
11086_SO73610_222,e792502c-b0bc-46aa-9e88-2cd4309426bb,2/1/2011 5:25,2/1/2011 5:25,0,34.02473068,-118.4886398,0,2/1/2011 5:25
11013_SO74908_222,25d4ba75-7350-4fb4-aae7-b7e4b5c65ce7,1/31/2011 11:58,1/31/2011 11:59,0.253999997,44.54852404,-122.8788147,8.399999619,1/31/2011 11:58
11066_SO66656_222,5f037cac-6c41-4a02-8f2f-f3de37a86dbb,1/31/2011 11:08,1/31/2011 11:19,3.774000019,44.55440831,-122.9011655,9.899999619,1/31/2011 11:10
11086_SO73610_222,49e5d84d-8a96-4521-8268-c180d567ed30,1/30/2011 13:22,1/30/2011 13:22,0,34.01660156,-118.49543,0,1/30/2011 13:22
11029_SO57294_222,86df0dbf-7cd3-41bb-be74-11ef4e5fdbfb,1/29/2011 17:42,1/29/2011 18:18,6.701000048,-36.75869226,144.2782546,10,1/29/2011 18:17
11013_SO74908_222,1f382f95-10f9-40cd-a5b7-5dd6dc1ec3ea,1/29/2011 7:23,1/29/2011 7:23,0,44.55730057,-122.9133987,0,1/29/2011 7:23
11051_SO74253_222,185143b8-b726-4ac0-81e8-5781a3044957,1/28/2011 6:45,1/28/2011 7:19,4.626000016,-26.79546701,153.1337198,10,1/28/2011 6:48
11013_SO74908_222,71bc1f1a-0102-4705-b39a-82007760dee8,1/27/2011 18:35,1/27/2011 18:39,0.997000005,44.53015856,-122.9175738,9.699999809,1/27/2011 18:39
11086_SO73610_222,e1ebe727-0d80-4fa2-894e-9bf5541cd897,1/26/2011 16:54,1/26/2011 16:57,0.944000002,34.03421824,-118.4854146,9.899999619,1/26/2011 16:55
11045_SO55973_222,0d5fd177-4079-4c2a-9ad0-280cd5a31be9,1/26/2011 4:08,1/26/2011 4:24,7.603999998,-33.9597303,151.2074619,10,1/26/2011 4:19
11086_SO73610_222,956b8552-a1e5-4c3c-8da9-754097eab724,1/25/2011 23:40,1/25/2011 23:43,1.096000008,34.01393109,-118.4962278,8.5,1/25/2011 23:41
11013_SO74908_222,eee4de64-7fca-4654-aa12-42e567cce380,1/25/2011 23:19,1/25/2011 23:25,1.299999999,44.54745253,-122.900534,9.600000381,1/25/2011 23:23
11066_SO66656_222,043e7c44-2df6-4e8b-a08b-c935c83605db,1/23/2011 19:32,1/23/2011 19:54,7.120000008,44.54578334,-122.9044687,9.899999619,1/23/2011 19:53
11086_SO73610_222,be10fae6-abda-45e4-854d-fd7a82026863,1/23/2011 13:51,1/23/2011 13:51,0.183000002,34.0363102,-118.4832287,8.199999809,1/23/2011 13:51
11051_SO74253_222,17ebce67-2f59-4b3e-9023-be8713ba37b4,1/22/2011 15:31,1/22/2011 15:53,3.761000017,-26.81352836,153.1301123,10,1/22/2011 15:52
11086_SO73610_222,6d35d226-fecd-4218-9a16-c3bc052c7236,1/22/2011 15:27,1/22/2011 15:31,1.321000017,34.01850368,-118.4989551,9.899999619,1/22/2011 15:30
11029_SO57294_222,de7858bd-39da-4c32-a7e9-fd36d55c840c,1/22/2011 5:28,1/22/2011 6:49,14.41600009,-36.74809977,144.2668479,10,1/22/2011 5:39
11086_SO73610_222,7b4e9c63-fcc6-415c-b1ca-adc5d8c85dc8,1/21/2011 7:59,1/21/2011 7:59,0,34.03406906,-118.4894028,0,1/21/2011 7:59
11086_SO73610_222,7775b990-d3a8-4b36-915e-36f5658d576c,1/21/2011 1:20,1/21/2011 1:23,0.819000002,34.03369268,-118.5005051,9.199999809,1/21/2011 1:22
11074_SO54893_222,2be14096-ba22-4e7b-9f3a-d833b58f085b,1/20/2011 18:17,1/20/2011 19:33,12.90400003,-31.96008978,115.93378,9.899999619,1/20/2011 18:41
11013_SO74908_222,1424b2db-d5b8-4a24-8881-dfe7517eed53,1/19/2011 7:08,1/19/2011 7:12,0.813000007,44.54704857,-122.9069793,8.699999809,1/19/2011 7:09
11086_SO73610_222,b0f7388a-59e5-49b6-bd9c-4d814ed36b55,1/18/2011 10:06,1/18/2011 10:10,0.719999999,34.00546066,-118.5100064,9.600000381,1/18/2011 10:10
11051_SO74253_222,71c6d41c-6667-43c4-804b-52cdaacf3672,1/17/2011 11:59,1/17/2011 12:13,3.52300001,-26.80077562,153.1223899,10,1/17/2011 11:59
11045_SO55973_222,26004798-efae-490c-99a4-7ad003509d82,1/17/2011 10:56,1/17/2011 11:26,9.681000039,-33.9632321,151.2191157,10,1/17/2011 11:20
11013_SO74908_222,3482bd08-edd2-4472-b04f-99b9d641ad66,1/17/2011 1:11,1/17/2011 1:11,0,44.54726028,-122.8952026,0,1/17/2011 1:11
11086_SO73610_222,79c0c8a7-861d-4daa-8d31-fb4b59c8b5e3,1/16/2011 5:46,1/16/2011 5:47,0.492000006,34.03012943,-118.490125,9.899999619,1/16/2011 5:47
11013_SO74908_222,59aa2783-c6d5-442b-940d-011cf46a0d09,1/16/2011 0:44,1/16/2011 0:45,0.220000003,44.55454145,-122.9014587,7.5,1/16/2011 0:45
11066_SO66656_222,b1306671-4d92-4589-bdce-92ee336bb098,1/15/2011 18:44,1/15/2011 19:07,6.029000007,44.53407431,-122.9165953,9.899999619,1/15/2011 19:04
11013_SO74908_222,ed057934-c41d-47c4-99ca-0b4547c58b94,1/15/2011 4:01,1/15/2011 4:01,0,44.55115128,-122.889061,0,1/15/2011 4:01
11029_SO57294_222,5f2a65d9-6b77-4bfd-b097-2daff45f0602,1/15/2011 2:54,1/15/2011 3:04,4.692999978,-36.75877703,144.2818712,10,1/15/2011 2:57
